survey_id,Item,Response
R_38e51doHDPLBNg9,p05,5
R_38e51doHDPLBNg9,p06,5
R_38e51doHDPLBNg9,p07,3
R_38e51doHDPLBNg9,p08,5
R_38e51doHDPLBNg9,p09,4
R_38e51doHDPLBNg9,p10,5
R_8ewrRLwB6Q58F8N,p01,4
R_8ewrRLwB6Q58F8N,p02,4
R_8ewrRLwB6Q58F8N,p03,4
R_8ewrRLwB6Q58F8N,p04,4
R_8ewrRLwB6Q58F8N,p05,4
R_8ewrRLwB6Q58F8N,p06,7
R_8ewrRLwB6Q58F8N,p07,1
R_8ewrRLwB6Q58F8N,p08,1
R_8ewrRLwB6Q58F8N,p09,1
R_8ewrRLwB6Q58F8N,p10,1
R_0cCtfey5CeJz5KB,p01,7
R_0cCtfey5CeJz5KB,p02,7
R_0cCtfey5CeJz5KB,p03,6
R_0cCtfey5CeJz5KB,p04,7
R_0cCtfey5CeJz5KB,p05,7
R_0cCtfey5CeJz5KB,p06,6
R_0cCtfey5CeJz5KB,p07,5
R_0cCtfey5CeJz5KB,p08,7
R_0cCtfey5CeJz5KB,p09,4
R_0cCtfey5CeJz5KB,p10,6
R_6hd0bq8iUWPp3xz,p01,7
R_6hd0bq8iUWPp3xz,p02,7
R_6hd0bq8iUWPp3xz,p03,7
R_6hd0bq8iUWPp3xz,p04,7
R_6hd0bq8iUWPp3xz,p05,7
R_6hd0bq8iUWPp3xz,p06,1
R_6hd0bq8iUWPp3xz,p07,1
R_6hd0bq8iUWPp3xz,p08,4
R_6hd0bq8iUWPp3xz,p09,1
R_6hd0bq8iUWPp3xz,p10,1
R_etznzXrQnSaekfP,p01,7
R_etznzXrQnSaekfP,p02,6
R_etznzXrQnSaekfP,p03,7
R_etznzXrQnSaekfP,p04,7
R_etznzXrQnSaekfP,p05,7
R_etznzXrQnSaekfP,p06,4
R_etznzXrQnSaekfP,p07,5
R_etznzXrQnSaekfP,p08,6
R_etznzXrQnSaekfP,p09,4
R_etznzXrQnSaekfP,p10,5
R_0poZyWeMfeeWvnT,p01,6
R_0poZyWeMfeeWvnT,p02,5
R_0poZyWeMfeeWvnT,p03,6
R_0poZyWeMfeeWvnT,p04,6
R_0poZyWeMfeeWvnT,p05,6
R_0poZyWeMfeeWvnT,p06,5
R_0poZyWeMfeeWvnT,p07,3
R_0poZyWeMfeeWvnT,p08,4
R_0poZyWeMfeeWvnT,p09,3
R_0poZyWeMfeeWvnT,p10,4
R_25GtvKPYWO3FGHr,p01,4
R_25GtvKPYWO3FGHr,p02,6
R_25GtvKPYWO3FGHr,p03,7
R_25GtvKPYWO3FGHr,p04,7
R_25GtvKPYWO3FGHr,p05,6
R_25GtvKPYWO3FGHr,p06,6
R_25GtvKPYWO3FGHr,p07,5
R_25GtvKPYWO3FGHr,p08,6
R_25GtvKPYWO3FGHr,p09,2
R_25GtvKPYWO3FGHr,p10,6
R_1LeL2NL3WGW3wr3,p01,6
R_1LeL2NL3WGW3wr3,p02,6
R_1LeL2NL3WGW3wr3,p03,6
R_1LeL2NL3WGW3wr3,p04,6
R_1LeL2NL3WGW3wr3,p05,7
R_1LeL2NL3WGW3wr3,p06,5
R_1LeL2NL3WGW3wr3,p07,2
R_1LeL2NL3WGW3wr3,p08,5
R_1LeL2NL3WGW3wr3,p09,3
R_1LeL2NL3WGW3wr3,p10,5
R_3Wq4VAEnc53RYsR,p01,7
R_3Wq4VAEnc53RYsR,p02,7
R_3Wq4VAEnc53RYsR,p03,7
R_3Wq4VAEnc53RYsR,p04,7
R_3Wq4VAEnc53RYsR,p05,7
R_3Wq4VAEnc53RYsR,p06,1
R_3Wq4VAEnc53RYsR,p07,1
R_3Wq4VAEnc53RYsR,p08,7
R_3Wq4VAEnc53RYsR,p09,1
R_3Wq4VAEnc53RYsR,p10,1
R_8AM9n59q9tqC8Sh,p01,5
R_8AM9n59q9tqC8Sh,p02,5
R_8AM9n59q9tqC8Sh,p03,5
R_8AM9n59q9tqC8Sh,p04,4
R_8AM9n59q9tqC8Sh,p05,6
R_8AM9n59q9tqC8Sh,p06,4
R_8AM9n59q9tqC8Sh,p07,4
R_8AM9n59q9tqC8Sh,p08,2
R_8AM9n59q9tqC8Sh,p09,4
R_8AM9n59q9tqC8Sh,p10,4
R_3rX7Coar9Wlclzn,p01,7
R_3rX7Coar9Wlclzn,p02,7
R_3rX7Coar9Wlclzn,p03,7
R_3rX7Coar9Wlclzn,p04,7
R_3rX7Coar9Wlclzn,p05,7
R_3rX7Coar9Wlclzn,p06,7
R_3rX7Coar9Wlclzn,p07,7
R_3rX7Coar9Wlclzn,p08,7
R_3rX7Coar9Wlclzn,p09,7
R_3rX7Coar9Wlclzn,p10,7
R_cA4RgqQ1RzOzLtH,p01,7
R_cA4RgqQ1RzOzLtH,p02,7
R_cA4RgqQ1RzOzLtH,p03,6
R_cA4RgqQ1RzOzLtH,p04,7
R_cA4RgqQ1RzOzLtH,p05,7
R_cA4RgqQ1RzOzLtH,p06,6
R_cA4RgqQ1RzOzLtH,p07,5
R_cA4RgqQ1RzOzLtH,p08,7
R_cA4RgqQ1RzOzLtH,p09,5
R_cA4RgqQ1RzOzLtH,p10,5
R_2c9okGA72RUiJCt,p01,7
R_2c9okGA72RUiJCt,p02,7
R_2c9okGA72RUiJCt,p03,5
R_2c9okGA72RUiJCt,p04,7
R_2c9okGA72RUiJCt,p05,6
R_2c9okGA72RUiJCt,p06,1
R_2c9okGA72RUiJCt,p07,1
R_2c9okGA72RUiJCt,p08,2
R_2c9okGA72RUiJCt,p09,4
R_2c9okGA72RUiJCt,p10,5
R_ekUEMU2KuIPEuZD,p01,7
R_ekUEMU2KuIPEuZD,p02,6
R_ekUEMU2KuIPEuZD,p03,4
R_ekUEMU2KuIPEuZD,p04,7
R_ekUEMU2KuIPEuZD,p05,7
R_ekUEMU2KuIPEuZD,p06,3
R_ekUEMU2KuIPEuZD,p07,2
R_ekUEMU2KuIPEuZD,p08,4
R_ekUEMU2KuIPEuZD,p09,2
R_ekUEMU2KuIPEuZD,p10,1
R_cO99adLOWnaxJqt,p01,7
R_cO99adLOWnaxJqt,p02,7
R_cO99adLOWnaxJqt,p03,7
R_cO99adLOWnaxJqt,p04,7
R_cO99adLOWnaxJqt,p05,7
R_cO99adLOWnaxJqt,p06,3
R_cO99adLOWnaxJqt,p07,3
R_cO99adLOWnaxJqt,p08,5
R_cO99adLOWnaxJqt,p09,4
R_cO99adLOWnaxJqt,p10,3
R_doFlIeEEh5kdO8B,p01,5
R_doFlIeEEh5kdO8B,p02,5
R_doFlIeEEh5kdO8B,p03,5
R_doFlIeEEh5kdO8B,p04,6
R_doFlIeEEh5kdO8B,p05,6
R_doFlIeEEh5kdO8B,p06,2
R_doFlIeEEh5kdO8B,p07,2
R_doFlIeEEh5kdO8B,p08,4
R_doFlIeEEh5kdO8B,p09,3
R_doFlIeEEh5kdO8B,p10,2
R_bNiWi08baRDwsxn,p01,7
R_bNiWi08baRDwsxn,p02,7
R_bNiWi08baRDwsxn,p03,7
R_bNiWi08baRDwsxn,p04,7
R_bNiWi08baRDwsxn,p05,7
R_bNiWi08baRDwsxn,p06,3
R_bNiWi08baRDwsxn,p07,3
R_bNiWi08baRDwsxn,p08,4
R_bNiWi08baRDwsxn,p09,3
R_bNiWi08baRDwsxn,p10,6
R_883iKbHSZJKdxvT,p01,7
R_883iKbHSZJKdxvT,p02,7
R_883iKbHSZJKdxvT,p03,7
R_883iKbHSZJKdxvT,p04,7
R_883iKbHSZJKdxvT,p05,7
R_883iKbHSZJKdxvT,p06,7
R_883iKbHSZJKdxvT,p07,7
R_883iKbHSZJKdxvT,p08,7
R_883iKbHSZJKdxvT,p09,7
R_883iKbHSZJKdxvT,p10,7
R_1LaxLuhGutJxH8h,p01,1
R_1LaxLuhGutJxH8h,p02,1
R_1LaxLuhGutJxH8h,p03,6
R_1LaxLuhGutJxH8h,p04,7
R_1LaxLuhGutJxH8h,p05,7
R_1LaxLuhGutJxH8h,p06,4
R_1LaxLuhGutJxH8h,p07,4
R_1LaxLuhGutJxH8h,p08,4
R_1LaxLuhGutJxH8h,p09,4
R_1LaxLuhGutJxH8h,p10,4
R_07EgnfFFsNEQyTX,p01,7
R_07EgnfFFsNEQyTX,p02,4
R_07EgnfFFsNEQyTX,p03,4
R_07EgnfFFsNEQyTX,p04,7
R_07EgnfFFsNEQyTX,p05,7
R_07EgnfFFsNEQyTX,p06,4
R_07EgnfFFsNEQyTX,p07,4
R_07EgnfFFsNEQyTX,p08,4
R_07EgnfFFsNEQyTX,p09,4
R_07EgnfFFsNEQyTX,p10,4
R_eKSIzX8Lt7ctUvX,p01,7
R_eKSIzX8Lt7ctUvX,p02,7
R_eKSIzX8Lt7ctUvX,p03,5
R_eKSIzX8Lt7ctUvX,p04,7
R_eKSIzX8Lt7ctUvX,p05,7
R_eKSIzX8Lt7ctUvX,p06,4
R_eKSIzX8Lt7ctUvX,p07,4
R_eKSIzX8Lt7ctUvX,p08,5
R_eKSIzX8Lt7ctUvX,p09,4
R_eKSIzX8Lt7ctUvX,p10,5
R_eW3rvij6gdyHjIV,p01,6
R_eW3rvij6gdyHjIV,p02,6
R_eW3rvij6gdyHjIV,p03,6
R_eW3rvij6gdyHjIV,p04,7
R_eW3rvij6gdyHjIV,p05,7
R_eW3rvij6gdyHjIV,p06,2
R_eW3rvij6gdyHjIV,p07,4
R_eW3rvij6gdyHjIV,p08,4
R_eW3rvij6gdyHjIV,p09,4
R_eW3rvij6gdyHjIV,p10,4
R_bfLarFi5E7nXQON,p01,5
R_bfLarFi5E7nXQON,p02,4
R_bfLarFi5E7nXQON,p03,4
R_bfLarFi5E7nXQON,p04,4
R_bfLarFi5E7nXQON,p05,5
R_bfLarFi5E7nXQON,p06,2
R_bfLarFi5E7nXQON,p07,3
R_bfLarFi5E7nXQON,p08,3
R_bfLarFi5E7nXQON,p09,3
R_bfLarFi5E7nXQON,p10,5
R_3vDrjvJH4H9mZTf,p01,4
R_3vDrjvJH4H9mZTf,p02,5
R_3vDrjvJH4H9mZTf,p03,4
R_3vDrjvJH4H9mZTf,p04,7
R_3vDrjvJH4H9mZTf,p05,7
R_3vDrjvJH4H9mZTf,p06,4
R_3vDrjvJH4H9mZTf,p07,3
R_3vDrjvJH4H9mZTf,p08,4
R_3vDrjvJH4H9mZTf,p09,4
R_3vDrjvJH4H9mZTf,p10,3
R_3UXY7yLMzaGjZbL,p01,2
R_3UXY7yLMzaGjZbL,p02,2
R_3UXY7yLMzaGjZbL,p03,3
R_3UXY7yLMzaGjZbL,p04,3
R_3UXY7yLMzaGjZbL,p05,4
R_3UXY7yLMzaGjZbL,p06,4
R_3UXY7yLMzaGjZbL,p07,3
R_3UXY7yLMzaGjZbL,p08,2
R_3UXY7yLMzaGjZbL,p09,2
R_3UXY7yLMzaGjZbL,p10,3
R_0ugHRTHZy8dZZPv,p01,7
R_0ugHRTHZy8dZZPv,p02,5
R_0ugHRTHZy8dZZPv,p03,5
R_0ugHRTHZy8dZZPv,p04,5
R_0ugHRTHZy8dZZPv,p05,7
R_0ugHRTHZy8dZZPv,p06,3
R_0ugHRTHZy8dZZPv,p07,4
R_0ugHRTHZy8dZZPv,p08,6
R_0ugHRTHZy8dZZPv,p09,1
R_0ugHRTHZy8dZZPv,p10,2
R_0kWq77T2S7VZEH3,p01,7
R_0kWq77T2S7VZEH3,p02,7
R_0kWq77T2S7VZEH3,p03,7
R_0kWq77T2S7VZEH3,p04,7
R_0kWq77T2S7VZEH3,p05,7
R_0kWq77T2S7VZEH3,p06,3
R_0kWq77T2S7VZEH3,p07,4
R_0kWq77T2S7VZEH3,p08,5
R_0kWq77T2S7VZEH3,p09,4
R_0kWq77T2S7VZEH3,p10,6
R_1XQRpc7162LNjbT,p01,7
R_1XQRpc7162LNjbT,p02,7
R_1XQRpc7162LNjbT,p03,7
R_1XQRpc7162LNjbT,p04,6
R_1XQRpc7162LNjbT,p05,7
R_1XQRpc7162LNjbT,p06,6
R_1XQRpc7162LNjbT,p07,6
R_1XQRpc7162LNjbT,p08,7
R_1XQRpc7162LNjbT,p09,5
R_1XQRpc7162LNjbT,p10,6
R_81idW0XTr5iadjn,p01,5
R_81idW0XTr5iadjn,p02,4
R_81idW0XTr5iadjn,p03,4
R_81idW0XTr5iadjn,p04,6
R_81idW0XTr5iadjn,p05,7
R_81idW0XTr5iadjn,p06,3
R_81idW0XTr5iadjn,p07,2
R_81idW0XTr5iadjn,p08,4
R_81idW0XTr5iadjn,p09,3
R_81idW0XTr5iadjn,p10,4
R_3auBw1ap2UDwzOZ,p01,5
R_3auBw1ap2UDwzOZ,p02,4
R_3auBw1ap2UDwzOZ,p03,6
R_3auBw1ap2UDwzOZ,p04,5
R_3auBw1ap2UDwzOZ,p05,6
R_3auBw1ap2UDwzOZ,p06,5
R_3auBw1ap2UDwzOZ,p07,6
R_3auBw1ap2UDwzOZ,p08,4
R_3auBw1ap2UDwzOZ,p09,4
R_3auBw1ap2UDwzOZ,p10,4
R_e5TVvQY9xjZ0wYt,p01,7
R_e5TVvQY9xjZ0wYt,p02,7
R_e5TVvQY9xjZ0wYt,p03,5
R_e5TVvQY9xjZ0wYt,p04,7
R_e5TVvQY9xjZ0wYt,p05,7
R_e5TVvQY9xjZ0wYt,p06,2
R_e5TVvQY9xjZ0wYt,p07,1
R_e5TVvQY9xjZ0wYt,p08,5
R_e5TVvQY9xjZ0wYt,p09,2
R_e5TVvQY9xjZ0wYt,p10,1
R_cIVv9beQAinC6dn,p01,7
R_cIVv9beQAinC6dn,p02,6
R_cIVv9beQAinC6dn,p03,7
R_cIVv9beQAinC6dn,p04,7
R_cIVv9beQAinC6dn,p05,7
R_cIVv9beQAinC6dn,p06,5
R_cIVv9beQAinC6dn,p07,4
R_cIVv9beQAinC6dn,p08,5
R_cIVv9beQAinC6dn,p09,4
R_cIVv9beQAinC6dn,p10,6
R_afw0MscEL33v6HX,p01,6
R_afw0MscEL33v6HX,p02,6
R_afw0MscEL33v6HX,p03,5
R_afw0MscEL33v6HX,p04,5
R_afw0MscEL33v6HX,p05,6
R_afw0MscEL33v6HX,p06,6
R_afw0MscEL33v6HX,p07,4
R_afw0MscEL33v6HX,p08,6
R_afw0MscEL33v6HX,p09,4
R_afw0MscEL33v6HX,p10,6
R_0ct32QPtXB7sOKV,p01,7
R_0ct32QPtXB7sOKV,p02,7
R_0ct32QPtXB7sOKV,p03,7
R_0ct32QPtXB7sOKV,p04,7
R_0ct32QPtXB7sOKV,p05,7
R_0ct32QPtXB7sOKV,p06,7
R_0ct32QPtXB7sOKV,p07,7
R_0ct32QPtXB7sOKV,p08,6
R_0ct32QPtXB7sOKV,p09,7
R_0ct32QPtXB7sOKV,p10,6
R_6tJwFiIhEBdLfVj,p01,6
R_6tJwFiIhEBdLfVj,p02,4
R_6tJwFiIhEBdLfVj,p03,5
R_6tJwFiIhEBdLfVj,p04,6
R_6tJwFiIhEBdLfVj,p05,6
R_6tJwFiIhEBdLfVj,p06,1
R_6tJwFiIhEBdLfVj,p07,1
R_6tJwFiIhEBdLfVj,p08,2
R_6tJwFiIhEBdLfVj,p09,2
R_6tJwFiIhEBdLfVj,p10,3
R_ebbux7xN6gisJGR,p01,1
R_ebbux7xN6gisJGR,p02,1
R_ebbux7xN6gisJGR,p03,1
R_ebbux7xN6gisJGR,p04,1
R_ebbux7xN6gisJGR,p05,4
R_ebbux7xN6gisJGR,p06,1
R_ebbux7xN6gisJGR,p07,1
R_ebbux7xN6gisJGR,p08,1
R_ebbux7xN6gisJGR,p09,1
R_ebbux7xN6gisJGR,p10,1
R_bIxwT2c6dwSclUN,p01,7
R_bIxwT2c6dwSclUN,p02,7
R_bIxwT2c6dwSclUN,p03,6
R_bIxwT2c6dwSclUN,p04,7
R_bIxwT2c6dwSclUN,p05,7
R_bIxwT2c6dwSclUN,p06,5
R_bIxwT2c6dwSclUN,p07,4
R_bIxwT2c6dwSclUN,p08,3
R_bIxwT2c6dwSclUN,p09,4
R_bIxwT2c6dwSclUN,p10,5
R_3xbwOUEUQmVkOi1,p01,7
R_3xbwOUEUQmVkOi1,p02,7
R_3xbwOUEUQmVkOi1,p03,7
R_3xbwOUEUQmVkOi1,p04,6
R_3xbwOUEUQmVkOi1,p05,7
R_3xbwOUEUQmVkOi1,p06,6
R_3xbwOUEUQmVkOi1,p07,7
R_3xbwOUEUQmVkOi1,p08,6
R_3xbwOUEUQmVkOi1,p09,4
R_3xbwOUEUQmVkOi1,p10,7
R_5dIMdTilWnlj1Hf,p01,7
R_5dIMdTilWnlj1Hf,p02,5
R_5dIMdTilWnlj1Hf,p03,4
R_5dIMdTilWnlj1Hf,p04,7
R_5dIMdTilWnlj1Hf,p05,7
R_5dIMdTilWnlj1Hf,p06,4
R_5dIMdTilWnlj1Hf,p07,4
R_5dIMdTilWnlj1Hf,p08,2
R_5dIMdTilWnlj1Hf,p09,4
R_5dIMdTilWnlj1Hf,p10,4
R_0k66T7e9H5j6Usd,p01,7
R_0k66T7e9H5j6Usd,p02,6
R_0k66T7e9H5j6Usd,p03,6
R_0k66T7e9H5j6Usd,p04,7
R_0k66T7e9H5j6Usd,p05,7
R_0k66T7e9H5j6Usd,p06,4
R_0k66T7e9H5j6Usd,p07,4
R_0k66T7e9H5j6Usd,p08,6
R_0k66T7e9H5j6Usd,p09,4
R_0k66T7e9H5j6Usd,p10,4
R_benxhc2gjSdsGEd,p01,7
R_benxhc2gjSdsGEd,p02,6
R_benxhc2gjSdsGEd,p03,7
R_benxhc2gjSdsGEd,p04,7
R_benxhc2gjSdsGEd,p05,7
R_benxhc2gjSdsGEd,p06,4
R_benxhc2gjSdsGEd,p07,4
R_benxhc2gjSdsGEd,p08,4
R_benxhc2gjSdsGEd,p09,6
R_benxhc2gjSdsGEd,p10,6
R_1BltvTFvBSrKNhP,p01,1
R_1BltvTFvBSrKNhP,p02,1
R_1BltvTFvBSrKNhP,p03,7
R_1BltvTFvBSrKNhP,p04,1
R_1BltvTFvBSrKNhP,p05,1
R_1BltvTFvBSrKNhP,p06,1
R_1BltvTFvBSrKNhP,p07,1
R_1BltvTFvBSrKNhP,p08,1
R_1BltvTFvBSrKNhP,p09,1
R_1BltvTFvBSrKNhP,p10,1
R_6mx8hU5H8LDfGtf,p01,7
R_6mx8hU5H8LDfGtf,p02,7
R_6mx8hU5H8LDfGtf,p03,7
R_6mx8hU5H8LDfGtf,p04,7
R_6mx8hU5H8LDfGtf,p05,7
R_6mx8hU5H8LDfGtf,p06,2
R_6mx8hU5H8LDfGtf,p07,1
R_6mx8hU5H8LDfGtf,p08,1
R_6mx8hU5H8LDfGtf,p09,3
R_6mx8hU5H8LDfGtf,p10,3
R_aatfC2TvTu21r9z,p01,7
R_aatfC2TvTu21r9z,p02,6
R_aatfC2TvTu21r9z,p03,7
R_aatfC2TvTu21r9z,p04,7
R_aatfC2TvTu21r9z,p05,7
R_aatfC2TvTu21r9z,p06,6
R_aatfC2TvTu21r9z,p07,4
R_aatfC2TvTu21r9z,p08,5
R_aatfC2TvTu21r9z,p09,4
R_aatfC2TvTu21r9z,p10,5
R_0uOWEcZGLjqsTOZ,p01,7
R_0uOWEcZGLjqsTOZ,p02,7
R_0uOWEcZGLjqsTOZ,p03,7
R_0uOWEcZGLjqsTOZ,p04,7
R_0uOWEcZGLjqsTOZ,p05,7
R_0uOWEcZGLjqsTOZ,p06,6
R_0uOWEcZGLjqsTOZ,p07,7
R_0uOWEcZGLjqsTOZ,p08,7
R_0uOWEcZGLjqsTOZ,p09,6
R_0uOWEcZGLjqsTOZ,p10,7
R_abl4ppzhCtWMF0N,p01,4
R_abl4ppzhCtWMF0N,p02,3
R_abl4ppzhCtWMF0N,p03,5
R_abl4ppzhCtWMF0N,p04,4
R_abl4ppzhCtWMF0N,p05,6
R_abl4ppzhCtWMF0N,p06,5
R_abl4ppzhCtWMF0N,p07,4
R_abl4ppzhCtWMF0N,p08,2
R_abl4ppzhCtWMF0N,p09,3
R_abl4ppzhCtWMF0N,p10,5
R_6QM5fwb3C5C68DP,p01,3
R_6QM5fwb3C5C68DP,p02,5
R_6QM5fwb3C5C68DP,p03,5
R_6QM5fwb3C5C68DP,p04,7
R_6QM5fwb3C5C68DP,p05,7
R_6QM5fwb3C5C68DP,p06,2
R_6QM5fwb3C5C68DP,p07,1
R_6QM5fwb3C5C68DP,p08,1
R_6QM5fwb3C5C68DP,p09,1
R_6QM5fwb3C5C68DP,p10,5
R_1HueOxmudVZvyQZ,p01,7
R_1HueOxmudVZvyQZ,p02,7
R_1HueOxmudVZvyQZ,p03,7
R_1HueOxmudVZvyQZ,p04,7
R_1HueOxmudVZvyQZ,p05,7
R_1HueOxmudVZvyQZ,p06,4
R_1HueOxmudVZvyQZ,p07,4
R_1HueOxmudVZvyQZ,p08,7
R_1HueOxmudVZvyQZ,p09,3
R_1HueOxmudVZvyQZ,p10,4
R_eb3VEEmKD6pQaWN,p01,7
R_eb3VEEmKD6pQaWN,p02,7
R_eb3VEEmKD6pQaWN,p03,2
R_eb3VEEmKD6pQaWN,p04,5
R_eb3VEEmKD6pQaWN,p05,6
R_eb3VEEmKD6pQaWN,p06,3
R_eb3VEEmKD6pQaWN,p07,7
R_eb3VEEmKD6pQaWN,p08,7
R_eb3VEEmKD6pQaWN,p09,4
R_eb3VEEmKD6pQaWN,p10,7
R_6qT6EFXNFdfw3WJ,p01,5
R_6qT6EFXNFdfw3WJ,p02,4
R_6qT6EFXNFdfw3WJ,p03,6
R_6qT6EFXNFdfw3WJ,p04,5
R_6qT6EFXNFdfw3WJ,p05,6
R_6qT6EFXNFdfw3WJ,p06,3
R_6qT6EFXNFdfw3WJ,p07,2
R_6qT6EFXNFdfw3WJ,p08,4
R_6qT6EFXNFdfw3WJ,p09,3
R_6qT6EFXNFdfw3WJ,p10,5
R_3EmiLx4d6IuRYzP,p01,7
R_3EmiLx4d6IuRYzP,p02,7
R_3EmiLx4d6IuRYzP,p03,7
R_3EmiLx4d6IuRYzP,p04,7
R_3EmiLx4d6IuRYzP,p05,7
R_3EmiLx4d6IuRYzP,p06,4
R_3EmiLx4d6IuRYzP,p07,4
R_3EmiLx4d6IuRYzP,p08,4
R_3EmiLx4d6IuRYzP,p09,4
R_3EmiLx4d6IuRYzP,p10,7
R_2f9eVEc06ZhyPrv,p01,7
R_2f9eVEc06ZhyPrv,p02,7
R_2f9eVEc06ZhyPrv,p03,7
R_2f9eVEc06ZhyPrv,p04,7
R_2f9eVEc06ZhyPrv,p05,7
R_2f9eVEc06ZhyPrv,p06,7
R_2f9eVEc06ZhyPrv,p07,7
R_2f9eVEc06ZhyPrv,p08,7
R_2f9eVEc06ZhyPrv,p09,7
R_2f9eVEc06ZhyPrv,p10,7
R_daQha8mXBMIUfGJ,p01,5
R_daQha8mXBMIUfGJ,p02,6
R_daQha8mXBMIUfGJ,p03,7
R_daQha8mXBMIUfGJ,p04,4
R_daQha8mXBMIUfGJ,p05,7
R_daQha8mXBMIUfGJ,p06,4
R_daQha8mXBMIUfGJ,p07,5
R_daQha8mXBMIUfGJ,p08,5
R_daQha8mXBMIUfGJ,p09,3
R_daQha8mXBMIUfGJ,p10,5
R_6fp73QMtqoTepc9,p01,6
R_6fp73QMtqoTepc9,p02,7
R_6fp73QMtqoTepc9,p03,4
R_6fp73QMtqoTepc9,p04,7
R_6fp73QMtqoTepc9,p05,7
R_6fp73QMtqoTepc9,p06,4
R_6fp73QMtqoTepc9,p07,1
R_6fp73QMtqoTepc9,p08,6
R_6fp73QMtqoTepc9,p09,2
R_6fp73QMtqoTepc9,p10,4
R_dnz3k3b6s1X3hvn,p01,7
R_dnz3k3b6s1X3hvn,p02,7
R_dnz3k3b6s1X3hvn,p03,6
R_dnz3k3b6s1X3hvn,p04,1
R_dnz3k3b6s1X3hvn,p05,1
R_dnz3k3b6s1X3hvn,p06,6
R_dnz3k3b6s1X3hvn,p07,6
R_dnz3k3b6s1X3hvn,p08,2
R_dnz3k3b6s1X3hvn,p09,2
R_dnz3k3b6s1X3hvn,p10,2
R_bd75C7fVayH01N3,p01,6
R_bd75C7fVayH01N3,p02,6
R_bd75C7fVayH01N3,p03,6
R_bd75C7fVayH01N3,p04,5
R_bd75C7fVayH01N3,p05,6
R_bd75C7fVayH01N3,p06,4
R_bd75C7fVayH01N3,p07,4
R_bd75C7fVayH01N3,p08,3
R_bd75C7fVayH01N3,p09,4
R_bd75C7fVayH01N3,p10,4
R_6YbLJLc7hRY0RzD,p01,7
R_6YbLJLc7hRY0RzD,p02,7
R_6YbLJLc7hRY0RzD,p03,5
R_6YbLJLc7hRY0RzD,p04,7
R_6YbLJLc7hRY0RzD,p05,7
R_6YbLJLc7hRY0RzD,p06,6
R_6YbLJLc7hRY0RzD,p07,4
R_6YbLJLc7hRY0RzD,p08,4
R_6YbLJLc7hRY0RzD,p09,4
R_6YbLJLc7hRY0RzD,p10,3
R_eIGIH0Q43f5ANiB,p01,7
R_eIGIH0Q43f5ANiB,p02,6
R_eIGIH0Q43f5ANiB,p03,6
R_eIGIH0Q43f5ANiB,p04,6
R_eIGIH0Q43f5ANiB,p05,7
R_eIGIH0Q43f5ANiB,p06,3
R_eIGIH0Q43f5ANiB,p07,7
R_eIGIH0Q43f5ANiB,p08,6
R_eIGIH0Q43f5ANiB,p09,3
R_eIGIH0Q43f5ANiB,p10,3
R_czQatsPMhr66jRz,p01,7
R_czQatsPMhr66jRz,p02,7
R_czQatsPMhr66jRz,p03,6
R_czQatsPMhr66jRz,p04,7
R_czQatsPMhr66jRz,p05,7
R_czQatsPMhr66jRz,p06,6
R_czQatsPMhr66jRz,p07,7
R_czQatsPMhr66jRz,p08,7
R_czQatsPMhr66jRz,p09,5
R_czQatsPMhr66jRz,p10,7
R_bPdKqEoNxB3Xbjn,p01,7
R_bPdKqEoNxB3Xbjn,p02,7
R_bPdKqEoNxB3Xbjn,p03,7
R_bPdKqEoNxB3Xbjn,p04,7
R_bPdKqEoNxB3Xbjn,p05,7
R_bPdKqEoNxB3Xbjn,p06,6
R_bPdKqEoNxB3Xbjn,p07,4
R_bPdKqEoNxB3Xbjn,p08,7
R_bPdKqEoNxB3Xbjn,p09,4
R_bPdKqEoNxB3Xbjn,p10,6
R_aXCtHKoJMXUKV9j,p01,7
R_aXCtHKoJMXUKV9j,p02,7
R_aXCtHKoJMXUKV9j,p03,7
R_aXCtHKoJMXUKV9j,p04,7
R_aXCtHKoJMXUKV9j,p05,7
R_aXCtHKoJMXUKV9j,p06,5
R_aXCtHKoJMXUKV9j,p07,5
R_aXCtHKoJMXUKV9j,p08,7
R_aXCtHKoJMXUKV9j,p09,7
R_aXCtHKoJMXUKV9j,p10,5
R_ezzE76rem12TvW5,p01,5
R_ezzE76rem12TvW5,p02,5
R_ezzE76rem12TvW5,p03,6
R_ezzE76rem12TvW5,p04,5
R_ezzE76rem12TvW5,p05,6
R_ezzE76rem12TvW5,p06,4
R_ezzE76rem12TvW5,p07,3
R_ezzE76rem12TvW5,p08,5
R_ezzE76rem12TvW5,p09,4
R_ezzE76rem12TvW5,p10,4
R_9S4IuqRavgu5BGt,p01,6
R_9S4IuqRavgu5BGt,p02,7
R_9S4IuqRavgu5BGt,p03,5
R_9S4IuqRavgu5BGt,p04,7
R_9S4IuqRavgu5BGt,p05,7
R_9S4IuqRavgu5BGt,p06,4
R_9S4IuqRavgu5BGt,p07,4
R_9S4IuqRavgu5BGt,p08,4
R_9S4IuqRavgu5BGt,p09,4
R_9S4IuqRavgu5BGt,p10,4
R_1RCfwEbf8bJUkIJ,p01,7
R_1RCfwEbf8bJUkIJ,p02,7
R_1RCfwEbf8bJUkIJ,p03,7
R_1RCfwEbf8bJUkIJ,p04,7
R_1RCfwEbf8bJUkIJ,p05,7
